STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,TSUN,TMAX,TMIN
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140215,0,-9999,222,94
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140216,0,-9999,217,117
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140217,0,-9999,178,89
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140218,0,-9999,178,133
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140219,0,-9999,167,117
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140220,0,-9999,222,106
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140221,0,-9999,239,139
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140222,0,-9999,217,94
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140223,0,-9999,200,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140224,0,-9999,189,106
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140225,3,-9999,200,139
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140226,0,-9999,183,133
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140227,356,-9999,200,128
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140228,457,-9999,189,133
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140301,43,-9999,183,128
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140302,56,-9999,178,117
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140303,0,-9999,161,106
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140304,0,-9999,189,122
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140305,0,-9999,194,117
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140306,0,-9999,211,133
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140307,0,-9999,200,122
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140308,0,-9999,244,106
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140309,0,-9999,289,150
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140310,0,-9999,267,128
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140311,0,-9999,233,133
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140312,0,-9999,261,122
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140315,0,-9999,233,111
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140316,0,-9999,294,122
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140317,0,-9999,244,122
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140318,0,-9999,244,117
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140321,0,-9999,189,128
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140322,0,-9999,189,133
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140323,0,-9999,189,100
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140324,0,-9999,178,144
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140325,0,-9999,183,144
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140328,0,-9999,206,117
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140329,0,-9999,217,106
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140330,0,-9999,200,117
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140331,0,-9999,194,111
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140401,8,-9999,172,61
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140402,66,-9999,172,89
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140403,0,-9999,189,89
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140404,0,-9999,178,106
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140405,0,-9999,189,111
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140406,0,-9999,228,111
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140407,0,-9999,272,128
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140408,0,-9999,278,122
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140409,0,-9999,261,122
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140410,0,-9999,222,106
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140411,0,-9999,233,128
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140412,0,-9999,194,133
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140413,0,-9999,189,133
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140414,0,-9999,211,106
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140415,0,-9999,211,133
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140416,0,-9999,200,139
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140417,0,-9999,206,139
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140418,0,-9999,228,156
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140419,0,-9999,206,122
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140420,0,-9999,217,139
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140421,0,-9999,211,128
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140422,0,-9999,217,128
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140423,0,-9999,211,128
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140424,0,-9999,233,117
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140425,0,-9999,233,117
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140426,8,-9999,194,100
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140427,0,-9999,200,117
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140428,0,-9999,217,122
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140429,0,-9999,311,122
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140430,0,-9999,317,161
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140501,0,-9999,322,161
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140502,0,-9999,322,78
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140503,0,-9999,283,172
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140504,0,-9999,261,139
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140505,0,-9999,217,128
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140506,0,-9999,217,122
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140507,0,-9999,217,128
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140508,0,-9999,217,128
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140509,0,-9999,211,128
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140510,0,-9999,211,128
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140511,0,-9999,294,161
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140512,0,-9999,311,144
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140513,0,-9999,356,183
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140514,0,-9999,361,172
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140515,0,-9999,367,200
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140516,0,-9999,333,189
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140518,0,-9999,267,161
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140519,0,-9999,228,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140520,0,-9999,206,133
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140521,0,-9999,217,139
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140522,0,-9999,217,139
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140523,0,-9999,211,161
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140524,0,-9999,211,156
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140525,0,-9999,228,161
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140526,0,-9999,239,161
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140527,0,-9999,244,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140528,0,-9999,239,172
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140529,0,-9999,239,178
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140530,0,-9999,244,150
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140531,0,-9999,239,144
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140601,0,-9999,239,144
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140602,0,-9999,222,150
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140603,0,-9999,239,133
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140604,0,-9999,233,150
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140605,0,-9999,228,161
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140607,0,-9999,222,156
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140608,0,-9999,228,161
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140609,0,-9999,228,150
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140610,0,-9999,228,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140611,0,-9999,233,172
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140612,0,-9999,228,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140613,0,-9999,222,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140614,0,-9999,233,161
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140615,0,-9999,233,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140616,0,-9999,228,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140617,0,-9999,233,150
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140618,0,-9999,233,144
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140619,0,-9999,239,156
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140620,0,-9999,250,150
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140621,0,-9999,250,150
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140622,0,-9999,239,178
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140623,0,-9999,239,183
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140624,0,-9999,244,172
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140625,0,-9999,233,178
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140626,0,-9999,244,178
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140627,0,-9999,256,178
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140628,0,-9999,256,189
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140630,0,-9999,256,189
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140701,0,-9999,244,189
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140702,0,-9999,244,183
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140703,0,-9999,261,189
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140704,0,-9999,272,178
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140705,0,-9999,283,189
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140706,0,-9999,278,194
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140707,0,-9999,267,189
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140708,0,-9999,261,189
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140709,0,-9999,261,200
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140710,0,-9999,256,189
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140711,0,-9999,244,183
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140713,0,-9999,256,133
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140714,0,-9999,256,133
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140715,0,-9999,256,194
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140716,0,-9999,250,189
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140717,0,-9999,250,178
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140718,0,-9999,244,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140719,0,-9999,244,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140720,0,-9999,250,178
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140721,0,-9999,250,183
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140722,0,-9999,261,183
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140723,0,-9999,278,178
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140724,0,-9999,283,178
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140725,0,-9999,278,178
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140726,0,-9999,256,189
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140727,3,-9999,244,189
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140728,0,-9999,283,194
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140729,0,-9999,283,189
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140730,0,-9999,283,189
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140731,0,-9999,261,189
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140801,0,-9999,256,189
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140802,0,-9999,261,178
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140803,10,-9999,250,206
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140804,0,-9999,272,194
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140806,0,-9999,233,172
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140807,0,-9999,244,178
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140808,0,-9999,250,178
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140809,0,-9999,250,194
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140810,0,-9999,256,183
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140815,0,-9999,267,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140816,0,-9999,267,183
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140817,0,-9999,272,183
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140818,0,-9999,261,172
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140819,0,-9999,261,194
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140820,0,-9999,261,200
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140821,0,-9999,250,183
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140825,0,-9999,239,178
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140828,0,-9999,294,189
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140829,0,-9999,278,161
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140830,0,-9999,267,178
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140831,0,-9999,278,194
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140901,0,-9999,272,217
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140902,0,-9999,267,200
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140903,0,-9999,261,194
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140904,0,-9999,256,200
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140905,0,-9999,250,194
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140906,0,-9999,267,172
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140907,0,-9999,289,172
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140908,0,-9999,300,217
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140909,0,-9999,289,189
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140910,0,-9999,267,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140911,0,-9999,278,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140912,0,-9999,289,194
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140913,0,-9999,294,194
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140914,0,-9999,311,206
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140915,0,-9999,306,211
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140916,0,-9999,333,222
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140917,0,-9999,306,222
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140918,0,-9999,289,194
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140919,0,-9999,261,194
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140920,0,-9999,250,189
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140921,0,-9999,250,178
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140922,0,-9999,244,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140923,0,-9999,250,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140924,0,-9999,272,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140925,0,-9999,278,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140926,0,-9999,256,189
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140927,0,-9999,244,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140928,0,-9999,250,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140929,0,-9999,239,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20140930,0,-9999,267,172
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141002,0,-9999,350,156
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141003,0,-9999,350,200
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141004,0,-9999,350,172
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141005,0,-9999,350,172
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141006,0,-9999,306,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141007,0,-9999,317,161
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141025,0,-9999,239,150
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141026,0,-9999,244,150
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141027,0,-9999,228,161
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141028,0,-9999,233,156
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141029,0,-9999,272,144
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141030,0,-9999,250,150
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141031,0,-9999,206,161
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141101,89,-9999,200,133
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141102,0,-9999,200,106
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141103,0,-9999,244,111
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141104,0,-9999,239,106
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141105,0,-9999,272,106
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141106,0,-9999,311,150
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141107,0,-9999,300,156
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141108,0,-9999,300,139
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141109,0,-9999,233,144
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141110,0,-9999,200,167
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141111,0,-9999,194,161
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141112,0,-9999,206,156
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141113,0,-9999,200,128
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141114,13,-9999,217,156
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141115,0,-9999,217,144
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141116,0,-9999,217,128
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141117,0,-9999,239,139
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141118,0,-9999,244,106
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141119,0,-9999,250,111
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141120,0,-9999,200,122
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141121,0,-9999,211,117
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141122,0,-9999,211,117
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141123,0,-9999,267,117
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141124,0,-9999,250,122
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141125,0,-9999,256,122
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141126,0,-9999,256,122
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141127,0,-9999,283,144
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141128,0,-9999,250,111
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141129,0,-9999,222,106
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141130,74,-9999,194,156
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141201,3,-9999,200,144
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141202,251,-9999,200,144
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141203,53,-9999,189,139
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141204,5,-9999,200,128
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141205,0,-9999,200,128
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141206,0,-9999,194,128
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141207,0,-9999,228,111
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141208,0,-9999,228,128
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141209,0,-9999,228,111
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141210,0,-9999,228,111
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141211,0,-9999,194,156
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141212,419,-9999,183,128
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141214,0,-9999,183,89
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141215,0,-9999,183,89
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141216,122,-9999,161,117
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141217,51,-9999,172,117
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141218,0,-9999,161,94
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141219,0,-9999,183,100
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141220,0,-9999,183,100
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141221,0,-9999,189,106
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141222,0,-9999,206,100
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141223,0,-9999,244,106
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141224,0,-9999,244,106
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141225,0,-9999,189,122
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141226,0,-9999,167,89
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141227,0,-9999,167,44
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141228,0,-9999,156,56
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141229,0,-9999,156,61
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141230,0,-9999,150,83
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20141231,71,-9999,150,72
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20150101,0,-9999,139,39
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20150102,0,-9999,139,50
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20150103,0,-9999,150,61
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20150104,0,-9999,167,61
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20150105,0,-9999,256,61
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20150106,0,-9999,283,139
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20150107,0,-9999,289,106
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20150108,0,-9999,289,106
GHCND:USC00042214,CULVER CITY CA US,28,34.005,-118.4139,20150109,0,-9999,211,122
